level_date,rows,median_abs_distance,mean_abs_distance,max_abs_distance,pct_within_1,pct_within_2,pct_within_3,pct_within_5,pct_within_10,dominant_anchor_family,prior_range_fraction_count,prior_hlc_count,box_internal_count,box_edge_count,full_anchor_sequence,full_family_sequence,full_side_sequence,focus_l4_l7_anchor_sequence,focus_l4_l7_family_sequence,focus_l4_l7_median_abs_distance,focus_l4_l7_pct_within_3,focus_l4_l7_pct_within_5,sequence_template_type,full_anchor_sequence_hash,full_family_sequence_hash,focus_l4_l7_anchor_sequence_hash,focus_l4_l7_family_sequence_hash,focus_family_template_key,focus_family_template_type,focus_family_template_score,focus_family_template_date_count
2026-06-02,8,2.835,3.154583,7.335,12.5,25.0,50.0,75.0,100.0,red_box_quarter,2,1,4,1,L1=green_box_edge::green_edge_2 | L2=green_box_midline::green_mid_2 | L3=prior_range_fraction::prev_range_0.75 | L4=prior_hlc::previous_pivot_hlc3 | L5=prior_range_fraction::prev_range_0.125 | L6=red_box_quarter::red_box_2_75pct | L7=red_box_quarter::red_box_3_25pct | L8=red_box_quarter::red_box_3_75pct,L1=green_box_edge | L2=green_box_midline | L3=prior_range_fraction | L4=prior_hlc | L5=prior_range_fraction | L6=red_box_quarter | L7=red_box_quarter | L8=red_box_quarter,L1=green | L2=green | L3=neutral | L4=neutral | L5=neutral | L6=red | L7=red | L8=red,L4=prior_hlc::previous_pivot_hlc3 | L5=prior_range_fraction::prev_range_0.125 | L6=red_box_quarter::red_box_2_75pct | L7=red_box_quarter::red_box_3_25pct,L4=prior_hlc | L5=prior_range_fraction | L6=red_box_quarter | L7=red_box_quarter,4.225834,25.0,50.0,BOX_INTERNAL_TEMPLATE,4cb3f7d21c,7fbe5f3dfe,d85840126e,418ecdd04c,T_focus_l4_l7_family_418ecdd0,BOX_INTERNAL_TEMPLATE,57.836574,3.0
2026-06-03,10,2.100625,2.65175,4.75875,10.0,50.0,60.0,100.0,100.0,green_box_quarter,0,1,8,1,L1=green_box_quarter::green_box_3_75pct | L2=green_box_quarter::green_box_3_25pct | L3=green_box_quarter::green_box_2_75pct | L4=prior_hlc::previous_high | L5=red_box_midline::red_mid_1 | L6=red_box_edge::red_edge_1 | L7=red_box_midline::red_mid_2 | L8=red_box_quarter::red_box_3_25pct | L9=red_box_quarter::red_box_3_75pct | L10=red_box_quarter::red_box_4_25pct,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_quarter | L4=prior_hlc | L5=red_box_midline | L6=red_box_edge | L7=red_box_midline | L8=red_box_quarter | L9=red_box_quarter | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=neutral | L5=red | L6=red | L7=red | L8=red | L9=red | L10=red,L4=prior_hlc::previous_high | L5=red_box_midline::red_mid_1 | L6=red_box_edge::red_edge_1 | L7=red_box_midline::red_mid_2,L4=prior_hlc | L5=red_box_midline | L6=red_box_edge | L7=red_box_midline,2.0125,75.0,100.0,BOX_INTERNAL_TEMPLATE,22e65e8362,e9727603c6,05d3ca82c4,897d7837f3,,,,
2026-06-04,7,1.55,1.778214,3.52875,28.571429,57.142857,85.714286,100.0,100.0,green_box_quarter,0,1,5,1,L1=green_box_quarter::green_box_3_25pct | L2=green_box_quarter::green_box_2_75pct | L3=red_box_quarter::red_box_1_25pct | L4=red_box_quarter::red_box_1_75pct | L5=prior_hlc::previous_low | L6=red_box_edge::red_edge_2 | L7=red_box_midline::red_mid_3,L1=green_box_quarter | L2=green_box_quarter | L3=red_box_quarter | L4=red_box_quarter | L5=prior_hlc | L6=red_box_edge | L7=red_box_midline,L1=green | L2=green | L3=red | L4=red | L5=neutral | L6=red | L7=red,L4=red_box_quarter::red_box_1_75pct | L5=prior_hlc::previous_low | L6=red_box_edge::red_edge_2 | L7=red_box_midline::red_mid_3,L4=red_box_quarter | L5=prior_hlc | L6=red_box_edge | L7=red_box_midline,1.418125,100.0,100.0,BOX_INTERNAL_TEMPLATE,8e237fc60c,c455332239,10595982bd,2f169a1f18,,,,
2026-06-05,9,2.905,2.919898,6.305,22.222222,44.444444,66.666667,77.777778,100.0,prior_range_fraction,3,0,5,1,L1=green_box_quarter::green_box_3_75pct | L2=green_box_quarter::green_box_3_25pct | L3=green_box_edge::green_edge_2 | L4=green_box_midline::green_mid_2 | L5=prior_range_fraction::prev_range_0.75 | L6=prior_range_fraction::prev_range_0.382 | L7=prior_range_fraction::prev_range_0.125 | L8=red_box_quarter::red_box_2_75pct | L9=red_box_quarter::red_box_3_25pct,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_edge | L4=green_box_midline | L5=prior_range_fraction | L6=prior_range_fraction | L7=prior_range_fraction | L8=red_box_quarter | L9=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=neutral | L7=neutral | L8=red | L9=red,L4=green_box_midline::green_mid_2 | L5=prior_range_fraction::prev_range_0.75 | L6=prior_range_fraction::prev_range_0.382 | L7=prior_range_fraction::prev_range_0.125,L4=green_box_midline | L5=prior_range_fraction | L6=prior_range_fraction | L7=prior_range_fraction,2.38954,100.0,100.0,BOX_INTERNAL_TEMPLATE,3557f46ac4,801ec08250,69ea266723,3e4c908d22,,,,
2026-06-08,9,3.55,4.909253,12.35,22.222222,33.333333,33.333333,55.555556,88.888889,red_box_quarter,2,2,4,1,L1=red_box_quarter::red_box_1_25pct | L2=prior_range_fraction::prev_range_0.666667 | L3=red_box_quarter::red_box_1_75pct | L4=prior_hlc::previous_pivot_hlc3 | L5=prior_range_fraction::prev_range_0.25 | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2 | L8=red_box_quarter::red_box_3_25pct | L9=red_box_midline::red_mid_3,L1=red_box_quarter | L2=prior_range_fraction | L3=red_box_quarter | L4=prior_hlc | L5=prior_range_fraction | L6=prior_hlc | L7=red_box_edge | L8=red_box_quarter | L9=red_box_midline,L1=red | L2=neutral | L3=red | L4=neutral | L5=neutral | L6=neutral | L7=red | L8=red | L9=red,L4=prior_hlc::previous_pivot_hlc3 | L5=prior_range_fraction::prev_range_0.25 | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2,L4=prior_hlc | L5=prior_range_fraction | L6=prior_hlc | L7=red_box_edge,1.036666,75.0,75.0,BOX_INTERNAL_TEMPLATE,0dca4c0c19,9e8d7f4941,c7241d1141,0a13776971,,,,
2026-06-09,8,2.1,2.2775,4.7025,25.0,37.5,75.0,100.0,100.0,green_box_quarter,1,0,7,0,L1=green_box_quarter::green_box_4_25pct | L2=green_box_quarter::green_box_3_75pct | L3=green_box_quarter::green_box_3_25pct | L4=green_box_quarter::green_box_2_75pct | L5=prior_range_fraction::prev_range_0.875 | L6=green_box_quarter::green_box_1_75pct | L7=green_box_quarter::green_box_1_25pct | L8=red_box_quarter::red_box_2_75pct,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_quarter | L4=green_box_quarter | L5=prior_range_fraction | L6=green_box_quarter | L7=green_box_quarter | L8=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=green | L7=green | L8=red,L4=green_box_quarter::green_box_2_75pct | L5=prior_range_fraction::prev_range_0.875 | L6=green_box_quarter::green_box_1_75pct | L7=green_box_quarter::green_box_1_25pct,L4=green_box_quarter | L5=prior_range_fraction | L6=green_box_quarter | L7=green_box_quarter,1.5175,100.0,100.0,BOX_INTERNAL_TEMPLATE,2d3450fb28,cd55d54068,c11e980f36,a767007c79,,,,
2026-06-10,9,2.386667,2.390097,4.4525,33.333333,44.444444,55.555556,100.0,100.0,red_box_quarter,3,1,5,0,L1=prior_range_fraction::prev_range_0.875 | L2=prior_range_fraction::prev_range_0.666667 | L3=prior_hlc::previous_pivot_hlc3 | L4=prior_range_fraction::prev_range_0.125 | L5=red_box_quarter::red_box_2_75pct | L6=red_box_quarter::red_box_3_25pct | L7=red_box_quarter::red_box_3_75pct | L8=red_box_quarter::red_box_4_25pct | L9=red_box_quarter::red_box_4_75pct,L1=prior_range_fraction | L2=prior_range_fraction | L3=prior_hlc | L4=prior_range_fraction | L5=red_box_quarter | L6=red_box_quarter | L7=red_box_quarter | L8=red_box_quarter | L9=red_box_quarter,L1=neutral | L2=neutral | L3=neutral | L4=neutral | L5=red | L6=red | L7=red | L8=red | L9=red,L4=prior_range_fraction::prev_range_0.125 | L5=red_box_quarter::red_box_2_75pct | L6=red_box_quarter::red_box_3_25pct | L7=red_box_quarter::red_box_3_75pct,L4=prior_range_fraction | L5=red_box_quarter | L6=red_box_quarter | L7=red_box_quarter,2.2,50.0,100.0,BOX_INTERNAL_TEMPLATE,65c15b559d,47a1da8d67,0f4759032f,bb6272e757,T_focus_l4_l7_family_bb6272e7,BOX_INTERNAL_TEMPLATE,76.837239,2.0
2026-06-11,12,1.765,2.54,7.03,33.333333,50.0,75.0,75.0,100.0,red_box_quarter,2,2,6,2,L1=green_box_edge::green_edge_2 | L2=green_box_quarter::green_box_2_75pct | L3=red_box_quarter::red_box_1_25pct | L4=prior_range_fraction::prev_range_0.666667 | L5=prior_hlc::previous_mid | L6=prior_range_fraction::prev_range_0.333333 | L7=green_box_quarter::green_box_1_25pct | L8=prior_hlc::previous_low | L9=red_box_edge::red_edge_2 | L10=red_box_quarter::red_box_3_25pct | L11=red_box_midline::red_mid_3 | L12=red_box_quarter::red_box_3_75pct,L1=green_box_edge | L2=green_box_quarter | L3=red_box_quarter | L4=prior_range_fraction | L5=prior_hlc | L6=prior_range_fraction | L7=green_box_quarter | L8=prior_hlc | L9=red_box_edge | L10=red_box_quarter | L11=red_box_midline | L12=red_box_quarter,L1=green | L2=green | L3=red | L4=neutral | L5=neutral | L6=neutral | L7=green | L8=neutral | L9=red | L10=red | L11=red | L12=red,L4=prior_range_fraction::prev_range_0.666667 | L5=prior_hlc::previous_mid | L6=prior_range_fraction::prev_range_0.333333 | L7=green_box_quarter::green_box_1_25pct,L4=prior_range_fraction | L5=prior_hlc | L6=prior_range_fraction | L7=green_box_quarter,1.473302,100.0,100.0,BOX_INTERNAL_TEMPLATE,5e90f4fc25,a78826c009,e8010f223c,b30e35da77,,,,
2026-06-12,12,6.738125,6.206238,9.79625,8.333333,8.333333,16.666667,33.333333,100.0,prior_range_fraction,3,1,6,2,L1=green_box_quarter::green_box_3_75pct | L2=green_box_quarter::green_box_3_25pct | L3=green_box_edge::green_edge_2 | L4=prior_hlc::previous_high | L5=red_box_quarter::red_box_1_25pct | L6=red_box_midline::red_mid_1 | L7=red_box_quarter::red_box_1_75pct | L8=prior_range_fraction::prev_range_0.382 | L9=prior_range_fraction::prev_range_0.25 | L10=prior_range_fraction::prev_range_0.125 | L11=red_box_quarter::red_box_2_75pct | L12=red_box_edge::red_edge_2,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_edge | L4=prior_hlc | L5=red_box_quarter | L6=red_box_midline | L7=red_box_quarter | L8=prior_range_fraction | L9=prior_range_fraction | L10=prior_range_fraction | L11=red_box_quarter | L12=red_box_edge,L1=green | L2=green | L3=green | L4=neutral | L5=red | L6=red | L7=red | L8=neutral | L9=neutral | L10=neutral | L11=red | L12=red,L4=prior_hlc::previous_high | L5=red_box_quarter::red_box_1_25pct | L6=red_box_midline::red_mid_1 | L7=red_box_quarter::red_box_1_75pct,L4=prior_hlc | L5=red_box_quarter | L6=red_box_midline | L7=red_box_quarter,3.335625,50.0,75.0,BOX_INTERNAL_TEMPLATE,9928cf7878,22dd82065e,70ce2a99e7,e3073f2931,,,,
2026-06-15,12,2.44625,6.894687,45.3,25.0,41.666667,58.333333,75.0,83.333333,green_box_quarter,1,1,7,3,L1=green_box_edge::green_edge_4 | L2=green_box_edge::green_edge_4 | L3=green_box_quarter::green_box_4_75pct | L4=green_box_quarter::green_box_4_25pct | L5=green_box_quarter::green_box_3_75pct | L6=green_box_edge::green_edge_2 | L7=prior_hlc::previous_high | L8=green_box_quarter::green_box_1_75pct | L9=prior_range_fraction::prev_range_0.125 | L10=red_box_quarter::red_box_2_75pct | L11=red_box_midline::red_mid_3 | L12=red_box_quarter::red_box_4_25pct,L1=green_box_edge | L2=green_box_edge | L3=green_box_quarter | L4=green_box_quarter | L5=green_box_quarter | L6=green_box_edge | L7=prior_hlc | L8=green_box_quarter | L9=prior_range_fraction | L10=red_box_quarter | L11=red_box_midline | L12=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=green | L6=green | L7=neutral | L8=green | L9=neutral | L10=red | L11=red | L12=red,L4=green_box_quarter::green_box_4_25pct | L5=green_box_quarter::green_box_3_75pct | L6=green_box_edge::green_edge_2 | L7=prior_hlc::previous_high,L4=green_box_quarter | L5=green_box_quarter | L6=green_box_edge | L7=prior_hlc,2.44625,75.0,100.0,BOX_INTERNAL_TEMPLATE,b06e55f524,f8f21c4e4e,e3a465f069,d1ee32cad0,,,,
2026-06-16,10,2.25875,3.28775,8.52125,20.0,40.0,60.0,70.0,100.0,red_box_quarter,2,0,5,3,L1=green_box_quarter::green_box_3_75pct | L2=green_box_midline::green_mid_3 | L3=green_box_edge::green_edge_2 | L4=prior_range_fraction::prev_range_0.875 | L5=green_box_edge::green_edge_1 | L6=red_box_edge::red_edge_1 | L7=prior_range_fraction::prev_range_0.125 | L8=red_box_quarter::red_box_2_75pct | L9=red_box_quarter::red_box_3_25pct | L10=red_box_quarter::red_box_3_75pct,L1=green_box_quarter | L2=green_box_midline | L3=green_box_edge | L4=prior_range_fraction | L5=green_box_edge | L6=red_box_edge | L7=prior_range_fraction | L8=red_box_quarter | L9=red_box_quarter | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=neutral | L5=green | L6=red | L7=neutral | L8=red | L9=red | L10=red,L4=prior_range_fraction::prev_range_0.875 | L5=green_box_edge::green_edge_1 | L6=red_box_edge::red_edge_1 | L7=prior_range_fraction::prev_range_0.125,L4=prior_range_fraction | L5=green_box_edge | L6=red_box_edge | L7=prior_range_fraction,1.125625,100.0,100.0,BOX_INTERNAL_TEMPLATE,a0f42a33b8,2f445d10ef,74229b1fdc,ab0cbff15a,,,,
2026-06-17,10,1.37375,3.858585,24.07,30.0,60.0,80.0,90.0,90.0,green_box_edge,2,0,4,4,L1=green_box_edge::green_edge_4 | L2=green_box_quarter::green_box_4_75pct | L3=green_box_edge::green_edge_3 | L4=green_box_edge::green_edge_2 | L5=prior_range_fraction::prev_range_0.875 | L6=prior_range_fraction::prev_range_0.333333 | L7=red_box_quarter::red_box_2_75pct | L8=red_box_quarter::red_box_3_25pct | L9=red_box_edge::red_edge_3 | L10=red_box_quarter::red_box_4_75pct,L1=green_box_edge | L2=green_box_quarter | L3=green_box_edge | L4=green_box_edge | L5=prior_range_fraction | L6=prior_range_fraction | L7=red_box_quarter | L8=red_box_quarter | L9=red_box_edge | L10=red_box_quarter,L1=green | L2=green | L3=green | L4=green | L5=neutral | L6=neutral | L7=red | L8=red | L9=red | L10=red,L4=green_box_edge::green_edge_2 | L5=prior_range_fraction::prev_range_0.875 | L6=prior_range_fraction::prev_range_0.333333 | L7=red_box_quarter::red_box_2_75pct,L4=green_box_edge | L5=prior_range_fraction | L6=prior_range_fraction | L7=red_box_quarter,1.34875,75.0,100.0,BOX_INTERNAL_TEMPLATE,1d2650ada0,8b00130ef5,f09be78d7b,8eb462f227,,,,
2026-06-18,8,2.322944,4.329173,9.6625,0.0,37.5,62.5,62.5,100.0,red_box_quarter,1,0,7,0,L1=green_box_quarter::green_box_2_75pct | L2=red_box_quarter::red_box_1_25pct | L3=prior_range_fraction::prev_range_0.666667 | L4=green_box_quarter::green_box_1_75pct | L5=red_box_quarter::red_box_2_25pct | L6=red_box_midline::red_mid_2 | L7=red_box_quarter::red_box_2_75pct | L8=red_box_quarter::red_box_3_25pct,L1=green_box_quarter | L2=red_box_quarter | L3=prior_range_fraction | L4=green_box_quarter | L5=red_box_quarter | L6=red_box_midline | L7=red_box_quarter | L8=red_box_quarter,L1=green | L2=red | L3=neutral | L4=green | L5=red | L6=red | L7=red | L8=red,L4=green_box_quarter::green_box_1_75pct | L5=red_box_quarter::red_box_2_25pct | L6=red_box_midline::red_mid_2 | L7=red_box_quarter::red_box_2_75pct,L4=green_box_quarter | L5=red_box_quarter | L6=red_box_midline | L7=red_box_quarter,2.01875,75.0,75.0,BOX_INTERNAL_TEMPLATE,24acede1d0,86aab60452,58c88ae3fb,600e5aceba,,,,
2026-06-19,9,1.88875,2.845278,9.72375,22.222222,55.555556,66.666667,77.777778,100.0,green_box_quarter,0,2,5,2,L1=green_box_quarter::green_box_3_75pct | L2=green_box_quarter::green_box_3_25pct | L3=green_box_edge::green_edge_2 | L4=prior_hlc::previous_high | L5=green_box_quarter::green_box_2_25pct | L6=red_box_quarter::red_box_1_75pct | L7=green_box_midline::green_mid_1 | L8=prior_hlc::previous_close | L9=red_box_edge::red_edge_2,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_edge | L4=prior_hlc | L5=green_box_quarter | L6=red_box_quarter | L7=green_box_midline | L8=prior_hlc | L9=red_box_edge,L1=green | L2=green | L3=green | L4=neutral | L5=green | L6=red | L7=green | L8=neutral | L9=red,L4=prior_hlc::previous_high | L5=green_box_quarter::green_box_2_25pct | L6=red_box_quarter::red_box_1_75pct | L7=green_box_midline::green_mid_1,L4=prior_hlc | L5=green_box_quarter | L6=red_box_quarter | L7=green_box_midline,0.76375,100.0,100.0,BOX_INTERNAL_TEMPLATE,d480186ea8,c0b29b148a,368beb44a1,26481ec2c4,,,,
2026-06-22,9,4.565,4.268408,7.53,22.222222,22.222222,33.333333,55.555556,100.0,red_box_quarter,1,1,5,2,L1=green_box_quarter::green_box_4_25pct | L2=green_box_quarter::green_box_3_75pct | L3=green_box_edge::green_edge_2 | L4=prior_hlc::previous_high | L5=prior_range_fraction::prev_range_0.618 | L6=red_box_quarter::red_box_2_25pct | L7=red_box_quarter::red_box_2_75pct | L8=red_box_quarter::red_box_3_25pct | L9=red_box_edge::red_edge_3,L1=green_box_quarter | L2=green_box_quarter | L3=green_box_edge | L4=prior_hlc | L5=prior_range_fraction | L6=red_box_quarter | L7=red_box_quarter | L8=red_box_quarter | L9=red_box_edge,L1=green | L2=green | L3=green | L4=neutral | L5=neutral | L6=red | L7=red | L8=red | L9=red,L4=prior_hlc::previous_high | L5=prior_range_fraction::prev_range_0.618 | L6=red_box_quarter::red_box_2_25pct | L7=red_box_quarter::red_box_2_75pct,L4=prior_hlc | L5=prior_range_fraction | L6=red_box_quarter | L7=red_box_quarter,1.740625,75.0,100.0,BOX_INTERNAL_TEMPLATE,5e493520bd,208b59ec04,37959cd579,418ecdd04c,T_focus_l4_l7_family_418ecdd0,BOX_INTERNAL_TEMPLATE,57.836574,3.0
2026-06-23,9,3.76875,3.265694,6.59375,0.0,33.333333,44.444444,88.888889,100.0,red_box_quarter,1,1,5,2,L1=green_box_edge::green_edge_3 | L2=green_box_midline::green_mid_3 | L3=green_box_quarter::green_box_2_75pct | L4=prior_range_fraction::prev_range_0.875 | L5=red_box_quarter::red_box_1_75pct | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2 | L8=red_box_quarter::red_box_3_75pct | L9=red_box_quarter::red_box_4_25pct,L1=green_box_edge | L2=green_box_midline | L3=green_box_quarter | L4=prior_range_fraction | L5=red_box_quarter | L6=prior_hlc | L7=red_box_edge | L8=red_box_quarter | L9=red_box_quarter,L1=green | L2=green | L3=green | L4=neutral | L5=red | L6=neutral | L7=red | L8=red | L9=red,L4=prior_range_fraction::prev_range_0.875 | L5=red_box_quarter::red_box_1_75pct | L6=prior_hlc::previous_low | L7=red_box_edge::red_edge_2,L4=prior_range_fraction | L5=red_box_quarter | L6=prior_hlc | L7=red_box_edge,3.06125,50.0,100.0,BOX_INTERNAL_TEMPLATE,88b624f1e1,a4adffcacf,7ac3bcc2f7,a59d12c1dd,,,,
2026-06-24,10,2.44375,4.175625,15.93,30.0,40.0,60.0,70.0,90.0,green_box_quarter,0,0,8,2,L1=red_box_midline::red_mid_3 | L1=red_box_edge::red_edge_2 | L1=green_box_quarter::green_box_1_25pct | L1=green_box_quarter::green_box_1_75pct | L1=green_box_quarter::green_box_2_25pct | L1=green_box_quarter::green_box_2_75pct | L1=green_box_quarter::green_box_3_25pct | L1=green_box_quarter::green_box_4_25pct | L1=green_box_quarter::green_box_4_75pct | L1=green_box_edge::green_edge_4,L1=red_box_midline | L1=red_box_edge | L1=green_box_quarter | L1=green_box_quarter | L1=green_box_quarter | L1=green_box_quarter | L1=green_box_quarter | L1=green_box_quarter | L1=green_box_quarter | L1=green_box_edge,L1=red | L1=red | L1=green | L1=green | L1=green | L1=green | L1=green | L1=green | L1=green | L1=green,,,,,,BOX_INTERNAL_TEMPLATE,de316fb810,6d6d19c2f0,,,,,,
2026-06-25,10,3.941693,4.658839,11.73875,10.0,20.0,40.0,60.0,90.0,green_box_quarter,2,2,5,1,L1=green_box_midline::green_mid_3 | L2=green_box_quarter::green_box_3_25pct | L3=green_box_quarter::green_box_2_75pct | L4=prior_range_fraction::prev_range_0.875 | L5=prior_range_fraction::prev_range_0.666667 | L6=green_box_quarter::green_box_1_75pct | L7=prior_hlc::previous_close | L8=prior_hlc::previous_low | L9=red_box_edge::red_edge_2 | L10=red_box_midline::red_mid_3,L1=green_box_midline | L2=green_box_quarter | L3=green_box_quarter | L4=prior_range_fraction | L5=prior_range_fraction | L6=green_box_quarter | L7=prior_hlc | L8=prior_hlc | L9=red_box_edge | L10=red_box_midline,L1=green | L2=green | L3=green | L4=neutral | L5=neutral | L6=green | L7=neutral | L8=neutral | L9=red | L10=red,L4=prior_range_fraction::prev_range_0.875 | L5=prior_range_fraction::prev_range_0.666667 | L6=green_box_quarter::green_box_1_75pct | L7=prior_hlc::previous_close,L4=prior_range_fraction | L5=prior_range_fraction | L6=green_box_quarter | L7=prior_hlc,2.299818,50.0,100.0,BOX_INTERNAL_TEMPLATE,5de571a6cf,e3c4ef21c9,877208dfed,d09d1ca259,,,,
2026-06-26,10,3.123125,4.95875,23.45,10.0,20.0,40.0,80.0,90.0,green_box_edge,1,2,4,3,L1=green_box_edge::green_edge_4 | L2=green_box_quarter::green_box_4_75pct | L3=green_box_quarter::green_box_4_25pct | L4=green_box_midline::green_mid_3 | L5=green_box_edge::green_edge_2 | L6=prior_range_fraction::prev_range_0.875 | L7=prior_hlc::previous_mid | L8=prior_hlc::previous_low | L9=red_box_quarter::red_box_3_25pct | L10=red_box_edge::red_edge_3,L1=green_box_edge | L2=green_box_quarter | L3=green_box_quarter | L4=green_box_midline | L5=green_box_edge | L6=prior_range_fraction | L7=prior_hlc | L8=prior_hlc | L9=red_box_quarter | L10=red_box_edge,L1=green | L2=green | L3=green | L4=green | L5=green | L6=neutral | L7=neutral | L8=neutral | L9=red | L10=red,L4=green_box_midline::green_mid_3 | L5=green_box_edge::green_edge_2 | L6=prior_range_fraction::prev_range_0.875 | L7=prior_hlc::previous_mid,L4=green_box_midline | L5=green_box_edge | L6=prior_range_fraction | L7=prior_hlc,1.666875,75.0,100.0,BOX_INTERNAL_TEMPLATE,d196ecd02d,c952ca9d91,6d5186e98f,a5681e64cb,,,,
2026-06-29,9,2.73875,3.944861,8.75,11.111111,44.444444,55.555556,55.555556,100.0,red_box_quarter,1,2,4,2,L1=green_box_edge::green_edge_3 | L2=green_box_midline::green_mid_3 | L3=green_box_edge::green_edge_2 | L4=prior_hlc::previous_high | L5=prior_range_fraction::prev_range_0.75 | L6=prior_hlc::previous_mid | L7=red_box_quarter::red_box_2_25pct | L8=red_box_quarter::red_box_2_75pct | L9=red_box_quarter::red_box_3_25pct,L1=green_box_edge | L2=green_box_midline | L3=green_box_edge | L4=prior_hlc | L5=prior_range_fraction | L6=prior_hlc | L7=red_box_quarter | L8=red_box_quarter | L9=red_box_quarter,L1=green | L2=green | L3=green | L4=neutral | L5=neutral | L6=neutral | L7=red | L8=red | L9=red,L4=prior_hlc::previous_high | L5=prior_range_fraction::prev_range_0.75 | L6=prior_hlc::previous_mid | L7=red_box_quarter::red_box_2_25pct,L4=prior_hlc | L5=prior_range_fraction | L6=prior_hlc | L7=red_box_quarter,1.41375,100.0,100.0,BOX_INTERNAL_TEMPLATE,0e2b363517,b70fd118de,3bf93a4497,22b7c55511,T_focus_l4_l7_family_22b7c555,BOX_INTERNAL_TEMPLATE,66.735243,2.0
